seq,pressure,pos_cmd,pos_fdb,loadcell,t1,t2,t3,t4,t5,ls_max,ls_min,x_acc,y_acc,z_acc,rms_acc,rms_vel,rms_pos,temp,humid,sound_level,dev_err,micsel,miclvl
2032,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,-30,4032,-1,-22088,-8118,36,28,533,16,0,254
2033,0,0,28,0,8100,8100,8100,8100,8100,1,1,32,-20,3970,-1,-22068,-8118,36,28,479,4,0,255
2034,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,-8,4050,-1,-22052,-8118,36,28,479,0,0,252
2035,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,-18,4106,-1,-22028,-8118,36,28,479,4,0,254
2036,0,0,28,0,8100,8100,8100,8100,8100,1,1,20,0,4062,-1,-22008,-8118,36,28,479,64,0,249
2037,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,0,4066,-1,-21988,-8118,36,28,479,16,0,250
2038,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-22,4114,-1,-21972,-8118,36,28,479,4,0,258
2039,0,0,28,0,8100,8100,8100,8100,8100,1,1,34,2,4100,-1,-21952,-8118,36,28,479,0,0,252
2040,0,0,28,0,8100,8100,8100,8100,8100,1,1,-16,-14,4066,-1,-21928,-8118,36,28,479,4,0,251
2041,0,0,28,0,8100,8100,8100,8100,8100,1,1,22,-4,4060,-1,-21908,-8118,36,28,479,64,0,251
2042,0,0,28,0,8100,8100,8100,8100,8100,1,1,-14,20,4042,-1,-21888,-8118,36,28,506,16,0,254
2043,0,0,28,0,8100,8100,8100,8100,8100,1,1,14,14,4030,-1,-21872,-8118,36,28,506,4,0,251
2044,0,0,28,0,8100,8100,8100,8100,8100,1,1,28,-16,4030,-1,-21852,-8118,36,28,506,0,0,255
2045,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-20,4028,-1,-21828,-8118,36,28,506,4,0,252
2046,0,0,28,0,8100,8100,8100,8100,8100,1,1,28,18,4054,-1,-21808,-8118,36,28,506,64,0,256
2047,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,-22,4032,-1,-21788,-8118,36,28,506,16,0,252
2048,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-58,4046,-1,-21772,-8118,36,28,506,0,0,249
2049,0,0,28,0,8100,8100,8100,8100,8100,1,1,-22,14,4030,-1,-21748,-8118,36,28,506,16,0,250
2050,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-10,4104,-1,-21728,-8118,36,28,506,4,0,252
2051,0,0,28,0,8100,8100,8100,8100,8100,1,1,-28,-12,4058,-1,-21712,-8118,36,28,506,0,0,253
2052,0,0,28,0,8100,8100,8100,8100,8100,1,1,-22,-12,4080,-1,-21688,-8118,36,28,532,4,0,255
2053,0,0,28,0,8100,8100,8100,8100,8100,1,1,-14,6,4046,-1,-21672,-8118,36,28,532,0,0,253
2054,0,0,28,0,8100,8100,8100,8100,8100,1,1,40,0,4000,-1,-21652,-8118,36,28,532,0,0,247
2055,0,0,28,0,8100,8100,8100,8100,8100,1,1,54,-48,4070,-1,-21628,-8118,36,28,532,16,0,250
2056,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,0,3994,-1,-21608,-8118,36,28,532,4,0,250
2057,0,0,28,0,8100,8100,8100,8100,8100,1,1,-28,-42,4070,-1,-21592,-8118,36,28,532,0,0,251
2058,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-14,4032,-1,-21568,-8118,36,28,532,4,0,255
2059,0,0,28,0,8100,8100,8100,8100,8100,1,1,18,-20,4004,-1,-21548,-8118,36,28,532,64,0,251
2060,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-30,4046,-1,-21532,-8118,36,28,532,0,0,256
2061,0,0,28,0,8100,8100,8100,8100,8100,1,1,18,-40,4056,-1,-21512,-8118,36,28,560,0,0,256
2062,0,0,28,0,8100,8100,8100,8100,8100,1,1,32,-12,4022,-1,-21488,-8118,36,28,560,4,0,249
2063,0,0,28,0,8100,8100,8100,8100,8100,1,1,-26,-22,3990,-1,-21468,-8118,36,28,560,64,0,254
2064,0,0,28,0,8100,8100,8100,8100,8100,1,1,-12,-22,4036,-1,-21452,-8118,36,28,560,0,0,255
2065,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-22,4068,-1,-21432,-8118,36,28,560,0,0,250
2066,0,0,28,0,8100,8100,8100,8100,8100,1,1,-18,-2,4072,-1,-21408,-8118,36,28,560,4,0,254
2067,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-20,4016,-1,-21388,-8118,36,28,560,64,0,255
2068,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-52,4058,-1,-21372,-8118,36,28,560,0,0,250
2069,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,-34,4004,-1,-21348,-8118,36,28,560,64,0,252
2070,0,0,28,1,8100,8100,8100,8100,8100,1,1,-6,16,4026,-1,-21328,-8118,36,28,560,16,0,255
2071,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,-2,4018,-1,-21308,-8118,36,28,560,4,0,252
2072,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-4,4066,-1,-21288,-8118,36,28,560,64,0,252
2073,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,12,4068,-1,-21272,-8118,36,28,560,0,0,258
2074,0,0,28,1,8100,8100,8100,8100,8100,1,1,-26,-52,4026,-1,-21248,-8118,36,28,560,64,0,252
2075,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,-46,4076,-1,-21232,-8118,36,28,560,0,0,248
2076,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,26,4052,-1,-21208,-8118,36,28,560,64,0,254
2077,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-22,4010,-1,-21188,-8118,36,28,560,16,0,250
2078,0,0,28,0,8100,8100,8100,8100,8100,1,1,20,-46,4052,-1,-21172,-8118,36,28,560,0,0,247
2079,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,0,4008,-1,-21148,-8118,36,28,560,16,0,253
2080,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-6,4060,-1,-21128,-8118,36,28,565,4,0,251
2081,0,0,28,1,8100,8100,8100,8100,8100,1,1,-26,-32,4058,-1,-21108,-8118,36,28,565,64,0,254
2082,0,0,28,1,8100,8100,8100,8100,8100,1,1,-32,-28,4020,-1,-21088,-8117,36,28,565,16,0,248
2083,0,0,28,1,8100,8100,8100,8100,8100,1,1,26,-26,4090,-1,-21072,-8117,36,28,565,0,0,251
2084,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-68,4056,-1,-21048,-8117,36,28,565,16,0,249
2085,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-14,4110,-1,-21028,-8117,36,28,565,4,0,244
2086,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,6,4062,-1,-21008,-8117,36,28,565,64,0,254
2087,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,-20,4084,-1,-20996,-8117,36,28,565,0,0,251
2088,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,-24,4066,-1,-20968,-8117,36,28,565,64,0,251
2089,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-18,4048,-1,-20952,-8117,36,28,563,0,0,252
2090,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,-34,4012,-1,-20928,-8117,36,28,563,64,0,248
2091,0,0,28,1,8100,8100,8100,8100,8100,1,1,-16,-12,4054,-1,-20908,-8117,36,28,563,16,0,248
2092,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,2,4040,-1,-20892,-8117,36,28,563,0,0,255
2093,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-8,4022,-1,-20868,-8117,36,28,563,16,0,249
2094,0,0,28,1,8100,8100,8100,8100,8100,1,1,20,-14,4012,-1,-20848,-8117,36,28,563,4,0,253
2095,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,-6,4008,-1,-20832,-8117,36,28,563,0,0,252
2096,0,0,28,1,8100,8100,8100,8100,8100,1,1,10,-8,4080,-1,-20808,-8117,36,28,563,4,0,248
2097,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,22,4042,-1,-20788,-8117,36,28,563,64,0,249
2098,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,-30,4086,-1,-20772,-8117,36,28,563,0,0,253
2099,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,-20,4094,-1,-20752,-8117,36,28,548,0,0,256
2100,0,0,28,1,8100,8100,8100,8100,8100,1,1,0,-18,4100,-1,-20728,-8117,36,28,548,4,0,250
2101,0,0,28,1,8100,8100,8100,8100,8100,1,1,-2,-12,4040,-1,-20708,-8117,36,28,548,64,0,256
2102,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-4,4084,-1,-20692,-8117,36,28,548,0,0,254
2103,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-10,4052,-1,-20668,-8117,36,28,548,64,0,247
2104,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,0,4050,-1,-20648,-8117,36,28,548,16,0,248
2105,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,-32,4056,-1,-20632,-8117,36,28,548,0,0,252
2106,0,0,28,1,8100,8100,8100,8100,8100,1,1,38,-4,4108,-1,-20608,-8117,36,28,548,16,0,253
2107,0,0,28,1,8100,8100,8100,8100,8100,1,1,-6,2,4048,-1,-20588,-8117,36,28,548,4,0,251
2108,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-12,4090,-1,-20568,-8117,36,28,502,64,0,253
2109,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,14,3980,-1,-20548,-8117,36,28,502,16,0,253
2110,0,0,28,1,8100,8100,8100,8100,8100,1,1,-28,-52,4050,-1,-20532,-8117,36,28,502,0,0,253
2111,0,0,28,1,8100,8100,8100,8100,8100,1,1,28,-14,4032,-1,-20508,-8117,36,28,502,16,0,252
2112,0,0,28,1,8100,8100,8100,8100,8100,1,1,44,-18,4070,-1,-20488,-8117,36,28,502,4,0,250
2113,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-20,4028,-1,-20472,-8117,36,28,502,0,0,247
2114,0,0,28,1,8100,8100,8100,8100,8100,1,1,22,30,4110,-1,-20448,-8117,36,28,502,4,0,258
2115,0,0,28,1,8100,8100,8100,8100,8100,1,1,-6,-36,4046,-1,-20428,-8117,36,28,502,64,0,250
2116,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,10,4084,-1,-20408,-8117,36,28,502,16,0,251
2117,0,0,28,0,8100,8100,8100,8100,8100,1,1,-14,-14,4040,-1,-20388,-8117,36,28,581,4,0,254
2118,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-32,4042,-1,-20368,-8117,36,28,581,64,0,252
2119,0,0,28,0,8100,8100,8100,8100,8100,1,1,8,-10,4014,-1,-20348,-8117,36,28,581,16,0,256
2120,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-10,4072,-1,-20328,-8117,36,28,581,4,0,255
2121,0,0,28,1,8100,8100,8100,8100,8100,1,1,-38,-4,4080,-1,-20308,-8117,36,28,581,64,0,253
2122,0,0,28,1,8100,8100,8100,8100,8100,1,1,-32,-22,4030,-1,-20292,-8117,36,28,581,0,0,254
2123,0,0,28,1,8100,8100,8100,8100,8100,1,1,-24,22,4060,-1,-20272,-8117,36,28,581,0,0,249
2124,0,0,28,1,8100,8100,8100,8100,8100,1,1,36,-10,4066,-1,-20252,-8117,36,28,581,4,0,251
2125,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-46,4034,-1,-20236,-8117,36,28,581,0,0,254
2126,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,10,4056,-1,-20212,-8117,36,28,581,0,0,253
2127,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,-6,4028,-1,-20188,-8117,36,28,587,16,0,250
2128,0,0,28,1,8100,8100,8100,8100,8100,1,1,28,-8,4026,-1,-20168,-8117,36,28,587,4,0,254
2129,0,0,28,1,8100,8100,8100,8100,8100,1,1,20,10,4072,-1,-20148,-8117,36,28,587,64,0,253
2130,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-26,4066,-1,-20128,-8117,36,28,587,0,0,251
2131,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,-24,4066,-1,-20108,-8117,36,28,587,64,0,248
2132,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-8,4060,-1,-20088,-8117,36,28,587,16,0,249
2133,0,0,28,1,8100,8100,8100,8100,8100,1,1,-16,-34,4106,-1,-20068,-8116,36,28,587,4,0,256
2134,0,0,28,1,8100,8100,8100,8100,8100,1,1,42,-42,4054,-1,-20052,-8116,36,28,587,0,0,241
2135,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-22,4042,-1,-20028,-8116,36,28,587,4,0,253
2136,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,-4,4002,-1,-20008,-8116,36,28,553,64,0,254
2137,0,0,28,1,8100,8100,8100,8100,8100,1,1,-6,-6,4070,-1,-19988,-8116,36,28,553,16,0,249
2138,0,0,28,1,8100,8100,8100,8100,8100,1,1,-28,-18,4092,-1,-19972,-8116,36,28,553,0,0,254
2139,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,-42,4068,-1,-19952,-8116,36,28,553,0,0,252
2140,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,-28,4048,-1,-19928,-8116,36,28,553,64,0,249
2141,0,0,28,1,8100,8100,8100,8100,8100,1,1,10,-50,4054,-1,-19912,-8116,36,28,553,0,0,253
2142,0,0,28,1,8100,8100,8100,8100,8100,1,1,28,-16,4094,-1,-19888,-8116,36,28,553,64,0,255
2143,0,0,28,1,8100,8100,8100,8100,8100,1,1,28,-26,4036,-1,-19872,-8116,36,28,553,16,0,252
2144,0,0,28,1,8100,8100,8100,8100,8100,1,1,38,-28,4042,-1,-19848,-8116,36,28,553,4,0,252
2145,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,-48,4086,-1,-19828,-8116,36,28,553,64,0,254
2146,0,0,28,1,8100,8100,8100,8100,8100,1,1,14,-40,4078,-1,-19812,-8116,36,28,581,0,0,250
2147,0,0,28,1,8100,8100,8100,8100,8100,1,1,-6,0,4060,-1,-19788,-8116,36,28,581,64,0,259
2148,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-2,4034,-1,-19772,-8116,36,28,581,0,0,251
2149,0,0,28,1,8100,8100,8100,8100,8100,1,1,-12,-2,4020,-1,-19752,-8116,36,28,581,0,0,248
2150,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,-36,4038,-1,-19728,-8116,36,28,581,4,0,250
2151,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,-16,4054,-1,-19708,-8116,36,28,581,64,0,253
2152,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-22,4056,-1,-19688,-8116,36,28,581,16,0,250
2153,0,0,28,1,8100,8100,8100,8100,8100,1,1,-18,12,4038,-1,-19668,-8116,36,28,581,4,0,255
2154,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,-4,4062,-1,-19648,-8116,36,28,581,64,0,255
2155,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,12,4054,-1,-19628,-8116,36,28,562,16,0,255
2156,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,6,4088,-1,-19612,-8116,36,28,562,0,0,251
2157,0,0,28,1,8100,8100,8100,8100,8100,1,1,10,-30,4040,-1,-19588,-8116,36,28,562,16,0,254
2158,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-4,4050,-1,-19568,-8116,36,28,562,4,0,253
2159,0,0,28,1,8100,8100,8100,8100,8100,1,1,40,12,4036,-1,-19552,-8116,36,28,562,0,0,252
2160,0,0,28,0,8100,8100,8100,8100,8100,1,1,40,-18,4018,-1,-19528,-8116,36,28,562,4,0,256
2161,0,0,28,0,8100,8100,8100,8100,8100,1,1,-14,-4,4040,-1,-19508,-8116,36,28,562,64,0,255
2162,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,20,4052,-1,-19492,-8116,36,28,562,16,0,253
2163,0,0,28,0,8100,8100,8100,8100,8100,1,1,18,-70,4000,-1,-19468,-8116,36,28,562,4,0,256
2164,0,0,28,0,8100,8100,8100,8100,8100,1,1,-40,-50,4050,-1,-19448,-8116,36,28,540,64,0,254
2165,0,0,28,0,8100,8100,8100,8100,8100,1,1,8,18,4056,-1,-19428,-8116,36,28,540,16,0,250
2166,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,16,4012,-1,-19412,-8116,36,28,540,4,0,252
2167,0,0,28,0,8100,8100,8100,8100,8100,1,1,14,-34,4070,-1,-19388,-8116,36,28,540,64,0,251
2168,0,0,28,0,8100,8100,8100,8100,8100,1,1,-22,-14,4098,-1,-19368,-8116,36,28,540,16,0,249
2169,0,0,28,0,8100,8100,8100,8100,8100,1,1,-26,-60,4046,-1,-19348,-8116,36,28,540,4,0,249
2170,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-10,4046,-1,-19328,-8116,36,28,540,64,0,255
2171,0,0,28,0,8100,8100,8100,8100,8100,1,1,34,-50,4056,-1,-19308,-8116,36,28,540,16,0,253
2172,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-28,4100,-1,-19288,-8116,36,28,540,4,0,255
2173,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,-30,4104,-1,-19268,-8116,36,28,540,64,0,254
2174,0,0,28,0,8100,8100,8100,8100,8100,1,1,46,36,4048,-1,-19248,-8116,36,28,553,16,0,252
2175,0,0,28,0,8100,8100,8100,8100,8100,1,1,28,-22,4078,-1,-19232,-8116,36,28,553,0,0,251
2176,0,0,28,0,8100,8100,8100,8100,8100,1,1,8,-4,4030,-1,-19208,-8116,36,28,553,16,0,250
2177,0,0,28,0,8100,8100,8100,8100,8100,1,1,-12,-16,4046,-1,-19188,-8116,36,28,553,4,0,254
2178,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,-24,4028,-1,-19172,-8116,36,28,553,0,0,256
2179,0,0,28,0,8100,8100,8100,8100,8100,1,1,8,-8,4046,-1,-19148,-8116,36,28,553,4,0,249
2180,0,0,28,0,8100,8100,8100,8100,8100,1,1,-36,-18,4030,-1,-19128,-8116,36,28,553,64,0,252
2181,0,0,28,0,8100,8100,8100,8100,8100,1,1,-22,-36,4026,-1,-19112,-8116,36,28,553,16,0,253
2182,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-6,4054,-1,-19096,-8116,36,28,553,0,0,255
2183,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,-8,4050,-1,-19072,-8116,36,28,508,0,0,251
2184,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,0,4046,-1,-19048,-8115,36,28,508,64,0,252
2185,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-10,4036,-1,-19032,-8115,36,28,508,16,0,251
2186,0,0,28,0,8100,8100,8100,8100,8100,1,1,-26,0,4062,-1,-19016,-8115,36,28,508,0,0,252
2187,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,2,4074,-1,-18988,-8115,36,28,508,16,0,251
2188,0,0,28,0,8100,8100,8100,8100,8100,1,1,44,12,4076,-1,-18968,-8115,36,28,508,4,0,255
2189,0,0,28,0,8100,8100,8100,8100,8100,1,1,30,0,4036,-1,-18952,-8115,36,28,508,0,0,251
2190,0,0,28,0,8100,8100,8100,8100,8100,1,1,-30,-22,4092,-1,-18928,-8115,36,28,508,4,0,248
2191,0,0,28,0,8100,8100,8100,8100,8100,1,1,8,-52,4084,-1,-18912,-8115,36,28,508,0,0,252
2192,0,0,28,0,8100,8100,8100,8100,8100,1,1,-24,8,4004,-1,-18888,-8115,36,28,508,4,0,253
2193,0,0,28,0,8100,8100,8100,8100,8100,1,1,40,-60,4060,-1,-18868,-8115,36,28,502,64,0,254
2194,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-22,4062,-1,-18848,-8115,36,28,502,16,0,252
2195,0,0,28,0,8100,8100,8100,8100,8100,1,1,-16,-34,4018,-1,-18828,-8115,36,28,502,4,0,252
2196,0,0,28,0,8100,8100,8100,8100,8100,1,1,36,-10,4094,-1,-18808,-8115,36,28,502,64,0,250
2197,0,0,28,0,8100,8100,8100,8100,8100,1,1,32,-44,4052,-1,-18788,-8115,36,28,502,16,0,256
2198,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-36,4086,-1,-18768,-8115,36,28,502,4,0,248
2199,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-42,4090,-1,-18748,-8115,36,28,502,64,0,251
2200,0,0,28,0,8100,8100,8100,8100,8100,1,1,42,-50,4036,-1,-18732,-8115,36,28,502,16,0,255
2201,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-42,4040,-1,-18708,-8115,36,28,502,4,0,253
2202,0,0,28,0,8100,8100,8100,8100,8100,1,1,-52,-72,4042,-1,-18688,-8115,36,28,523,64,0,250
2203,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-12,3988,-1,-18668,-8115,36,28,523,16,0,254
2204,0,0,28,0,8100,8100,8100,8100,8100,1,1,50,0,4004,-1,-18652,-8115,36,28,523,0,0,254
2205,0,0,28,0,8100,8100,8100,8100,8100,1,1,-18,-20,4018,-1,-18628,-8115,36,28,523,16,0,252
2206,0,0,28,0,8100,8100,8100,8100,8100,1,1,-12,2,4094,-1,-18608,-8115,36,28,523,4,0,253
2207,0,0,28,0,8100,8100,8100,8100,8100,1,1,-18,2,4072,-1,-18588,-8115,36,28,523,64,0,253
2208,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-52,4038,-1,-18568,-8115,36,28,523,16,0,253
2209,0,0,28,0,8100,8100,8100,8100,8100,1,1,18,-54,4084,-1,-18548,-8115,36,28,523,4,0,254
2210,0,0,28,0,8100,8100,8100,8100,8100,1,1,20,-26,4076,-1,-18528,-8115,36,28,523,64,0,255
2211,0,0,28,0,8100,8100,8100,8100,8100,1,1,50,24,4076,-1,-18508,-8115,36,28,514,16,0,253
2212,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-4,4028,-1,-18492,-8115,36,28,514,0,0,254
2213,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,0,4018,-1,-18468,-8115,36,28,514,16,0,255
2214,0,0,28,0,8100,8100,8100,8100,8100,1,1,-18,12,4054,-1,-18448,-8115,36,28,514,4,0,251
2215,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-12,3978,-1,-18428,-8115,36,28,514,64,0,252
2216,0,0,28,0,8100,8100,8100,8100,8100,1,1,34,-32,4078,-1,-18408,-8115,36,28,514,16,0,255
2217,0,0,28,0,8100,8100,8100,8100,8100,1,1,30,-34,4086,-1,-18388,-8115,36,28,514,4,0,252
2218,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,-12,4070,-1,-18368,-8115,36,28,514,64,0,249
2219,0,0,28,0,8100,8100,8100,8100,8100,1,1,28,-12,4058,-1,-18352,-8115,36,28,514,16,0,251
2220,0,0,28,0,8100,8100,8100,8100,8100,1,1,-22,12,4032,-1,-18328,-8115,36,28,514,4,0,253
2221,0,0,28,0,8100,8100,8100,8100,8100,1,1,32,-8,4088,-1,-18308,-8115,36,28,508,64,0,249
2222,0,0,28,0,8100,8100,8100,8100,8100,1,1,-46,-10,4032,-1,-18288,-8115,36,28,508,16,0,254
2223,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,-22,4058,-1,-18272,-8115,36,28,508,4,0,251
2224,0,0,28,0,8100,8100,8100,8100,8100,1,1,-18,-22,3988,-1,-18248,-8115,36,28,508,64,0,245
2225,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,16,4034,-1,-18228,-8115,36,28,508,16,0,246
2226,0,0,28,0,8100,8100,8100,8100,8100,1,1,28,-26,4040,-1,-18208,-8115,36,28,508,4,0,253
2227,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-30,4048,-1,-18188,-8115,36,28,508,64,0,250
2228,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,-36,4046,-1,-18168,-8115,36,28,508,16,0,250
2229,0,0,28,0,8100,8100,8100,8100,8100,1,1,32,-44,4136,-1,-18148,-8115,36,28,508,4,0,257
2230,0,0,28,0,8100,8100,8100,8100,8100,1,1,-14,-24,4036,-1,-18128,-8115,36,28,522,64,0,248
2231,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,6,4058,-1,-18108,-8115,36,28,522,16,0,252
2232,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,16,4020,-1,-18088,-8115,36,28,522,4,0,251
2233,0,0,28,0,8100,8100,8100,8100,8100,1,1,-26,-46,4062,-1,-18068,-8115,36,28,522,64,0,251
2234,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-40,4046,-1,-18048,-8115,36,28,522,16,0,254
2235,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,16,4060,-1,-18028,-8115,36,28,522,4,0,255
2236,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-30,4026,-1,-18008,-8114,36,28,522,64,0,253
2237,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,14,4040,-1,-17988,-8114,36,28,522,16,0,250
2238,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-4,4056,-1,-17972,-8114,36,28,522,4,0,255
2239,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,18,4058,-1,-17948,-8114,36,28,547,64,0,253
2240,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,10,4062,-1,-17928,-8114,36,28,547,16,0,250
2241,0,0,28,0,8100,8100,8100,8100,8100,1,1,-48,16,4040,-1,-17908,-8114,36,28,547,4,0,252
2242,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-12,4096,-1,-17892,-8114,36,28,547,64,0,254
2243,0,0,28,0,8100,8100,8100,8100,8100,1,1,-28,-10,4070,-1,-17868,-8114,36,28,547,16,0,251
2244,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-4,4014,-1,-17848,-8114,36,28,547,4,0,255
2245,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-10,4048,-1,-17828,-8114,36,28,547,64,0,247
2246,0,0,28,0,8100,8100,8100,8100,8100,1,1,32,-22,4098,-1,-17812,-8114,36,28,547,16,0,251
2247,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-16,4036,-1,-17788,-8114,36,28,547,4,0,254
2248,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-12,4066,-1,-17768,-8114,36,28,547,64,0,249
2249,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,24,4052,-1,-17748,-8114,36,28,542,16,0,252
2250,0,0,28,0,8100,8100,8100,8100,8100,1,1,-16,-34,4022,-1,-17728,-8114,36,28,542,4,0,252
2251,0,0,28,0,8100,8100,8100,8100,8100,1,1,38,-24,4036,-1,-17708,-8114,36,28,542,64,0,254
2252,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-36,4048,-1,-17688,-8114,36,28,542,16,0,250
2253,0,0,28,0,8100,8100,8100,8100,8100,1,1,-16,-40,3998,-1,-17668,-8114,36,28,542,4,0,253
2254,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,0,4124,-1,-17648,-8114,36,28,542,64,0,252
2255,0,0,28,0,8100,8100,8100,8100,8100,1,1,-28,-54,4068,-1,-17628,-8114,36,28,542,16,0,250
2256,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,34,4072,-1,-17608,-8114,36,28,542,4,0,256
2257,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,-32,4014,-1,-17592,-8114,36,28,542,64,0,247
2258,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-22,4046,-1,-17568,-8114,36,28,563,16,0,248
